stream,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,inter_arrival_time,time_since_previously_displayed_frame,port_class_dst,l4_tcp,l4_udp,ttl,eth_size,tcp_window_size,payload_entropy,handshake_version,handshake_cipher_suites_length,handshake_ciphersuites,handshake_extensions_length,tls_server,handshake_sig_hash_alg_len,http_request_method,http_host,http_response_code,user_agent,dns_server,dns_query_type,dns_len_qry,dns_interval,dns_len_ans,device_mac,eth_src_oui,eth_dst_oui,payload_length,highest_layer,http_uri,http_content_len,http_content_type,icmp_type,icmp_checksum_status,icmp_data_size,jitter,stream_1_count,stream_1_mean,stream_1_var,src_ip_1_count,src_ip_1_mean,src_ip_1_var,src_ip_mac_1_count,src_ip_mac_1_mean,src_ip_mac_1_var,channel_1_count,channel_1_mean,channel_1_var,stream_jitter_1_sum,stream_jitter_1_mean,stream_jitter_1_var,stream_5_count,stream_5_mean,stream_5_var,src_ip_5_count,src_ip_5_mean,src_ip_5_var,src_ip_mac_5_count,src_ip_mac_5_mean,src_ip_mac_5_var,channel_5_count,channel_5_mean,channel_5_var,stream_jitter_5_sum,stream_jitter_5_mean,stream_jitter_5_var,stream_10_count,stream_10_mean,stream_10_var,src_ip_10_count,src_ip_10_mean,src_ip_10_var,src_ip_mac_10_count,src_ip_mac_10_mean,src_ip_mac_10_var,channel_10_count,channel_10_mean,channel_10_var,stream_jitter_10_sum,stream_jitter_10_mean,stream_jitter_10_var,stream_30_count,stream_30_mean,stream_30_var,src_ip_30_count,src_ip_30_mean,src_ip_30_var,src_ip_mac_30_count,src_ip_mac_30_mean,src_ip_mac_30_var,channel_30_count,channel_30_mean,channel_30_var,stream_jitter_30_sum,stream_jitter_30_mean,stream_jitter_30_var,stream_60_count,stream_60_mean,stream_60_var,src_ip_60_count,src_ip_60_mean,src_ip_60_var,src_ip_mac_60_count,src_ip_mac_60_mean,src_ip_mac_60_var,channel_60_count,channel_60_mean,channel_60_var,stream_jitter_60_sum,stream_jitter_60_mean,stream_jitter_60_var,ntp_interval,most_freq_spot,min_et,q1,min_e,var_e,q1_e,sum_p,min_p,max_p,med_p,average_p,var_p,q3_p,q1_p,iqr_p,l3_ip_dst_count,label,attack_type,binary_label
164,3c:18:a0:41:c3:a0,ac:17:02:05:34:27,157.249.81.141,192.168.137.41,80,33112,41.537891,0.000189,2,1,0,49,66,65024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,ac:17:02:05:34:27,Luxshare Precision Industry Company Limited,Fibar Group sp. z o.o.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000189,7.0,149.85714285714286,21657.476190476194,4.0,161.75,34672.25,4.0,161.75,34672.25,7.0,149.85714285714286,21657.476190476194,7.229854,1.032836285714286,7.021473151369906,7.0,149.85714285714286,21657.476190476194,34.0,112.38235294117646,14846.970588235265,34.0,112.38235294117646,14846.970588235265,67.0,113.31343283582088,11457.976028946132,7.229854,1.032836285714286,7.021473151369906,8.0,141.375,19139.125000000004,64.0,109.296875,13738.49776785718,64.0,109.296875,13738.49776785718,127.0,111.2992125984252,10894.004999375173,7.229854,1.032836285714286,7.021473151369906,8.0,141.375,19139.125000000004,193.0,107.12435233160622,12965.932372625224,193.0,107.12435233160622,12965.932372625224,383.0,109.69190600522194,10508.056662064451,7.229854,1.032836285714286,7.021473151369906,8.0,141.375,19139.125000000004,255.0,106.52156862745096,12763.896186506096,255.0,106.52156862745096,12763.896186506096,518.0,109.58108108108108,10358.889931517597,7.229854,1.032836285714286,7.021473151369906,0.0,443.0,32.0,32.0,66.0,15082.092105263158,66.0,1839.0,12.0,387.0,20.0,91.95,14927.102631578948,161.5,12.0,149.5,7.0,1.0,Recon-PingSweep.csv,1.0
417,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,63.33.237.247,35042,443,921.968314,0.000754,1,1,0,64,1514,37792,3.5836964255180024,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000754,30.0,651.1333333333333,4392083.774712639,6.0,2991.6666666666665,17256941.466666505,6.0,2991.6666666666665,17256941.466666505,30.0,651.1333333333333,4392083.774712639,1.017452,0.0339150666666666,0.0096344381509937,507.0,1226.5996055226824,2268232.667430676,277.0,2190.274368231047,2103899.895463815,277.0,2190.274368231047,2103899.895463815,507.0,1226.5996055226824,2268232.667430676,5.260285,0.010375315581854,0.002566790998013,699.0,1162.7110157367667,2159430.4636463868,376.0,2104.8324468085107,2093469.9531843995,376.0,2104.8324468085107,2093469.9531843995,699.0,1162.7110157367667,2159430.4636463868,10.015960000000002,0.0143289842632331,0.0042047415377428,1321.0,1150.7024981074944,1805281.103092237,1153.0,1900.7666955767563,1840303.033195425,1153.0,1900.7666955767563,1840303.033195425,1321.0,1150.7024981074944,1805281.103092237,744.565054,0.5636374367903104,402.0923216448441,1321.0,1150.7024981074944,1805281.103092237,2405.0,1907.2594594594595,1693821.3719206697,2405.0,1907.2594594594595,1693821.3719206697,1321.0,1150.7024981074944,1805281.103092237,744.565054,0.5636374367903104,402.0923216448441,0.0,443.0,32.0,32.0,66.0,6433406.010526314,66.0,17794.0,12.0,11374.0,12.0,889.7,6433406.010526314,674.0,12.0,662.0,41.0,0.0,BenignTraffic3.csv,0.0
5227,3c:18:a0:41:c3:a0,Home Eye Camera,192.168.137.1,192.168.137.133,53,49571,1702.064638,0.016899,3,0,1,128,93,0,2.938419372564649,-1,0,-1,0,none,0,none,none,0,none,meidong2.xyx.wiki,1.0,17,0.0168989999999666,4,Home Eye Camera,Luxshare Precision Industry Company Limited,"Shenzhen Rf-Link Technology Co.,Ltd.",51.0,DNS,none,0.0,none,-1.0,-1.0,-1.0,0.084159,2.0,85.0,128.0,6.0,97.16666666666669,1224.9666666666665,6.0,97.16666666666669,1224.9666666666665,4.0,85.5,85.66666666666667,0.084159,0.084159,,2.0,85.0,128.0,14.0,131.92857142857142,9337.60989010984,14.0,131.92857142857142,9337.60989010984,4.0,85.5,85.66666666666667,0.084159,0.084159,,2.0,85.0,128.0,28.0,113.67857142857144,5304.522486772446,28.0,113.67857142857144,5304.522486772446,4.0,85.5,85.66666666666667,0.084159,0.084159,,2.0,85.0,128.0,97.0,116.61855670103093,4461.363402061869,97.0,116.61855670103093,4461.363402061869,12.0,85.5,70.09090909090607,0.084159,0.084159,,2.0,85.0,128.0,187.0,117.71657754010695,4850.365476395821,187.0,117.71657754010695,4850.365476395821,24.0,85.5,67.0434782608718,0.084159,0.084159,,0.0,53.0,26.0,26.0,60.0,218.15526315789472,60.0,703.0,0.0,52.0,36.0,35.15,268.5552631578948,51.0,18.0,33.0,8.0,0.0,BenignTraffic.csv,0.0
184,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,54.154.34.86,35130,443,353.076245,0.000234,1,1,0,64,1514,37792,3.5834658135058017,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000234,86.0,1283.8488372093022,5020393.282763304,44.0,2446.340909090909,7092553.997357284,44.0,2446.340909090909,7092553.997357284,86.0,1283.8488372093022,5020393.282763304,1.00794,0.0117202325581395,0.0012959909379974,439.0,1154.4806378132118,2444799.944258961,249.0,1985.0481927710844,2717505.9815390552,249.0,1985.0481927710844,2717505.9815390552,439.0,1154.4806378132118,2444799.944258961,5.034918,0.0114690615034168,0.0016275233371596,533.0,1156.480300187617,2423169.283915704,299.0,2009.89966555184,2661397.7684227224,299.0,2009.89966555184,2661397.7684227224,533.0,1156.480300187617,2423169.283915704,10.206679,0.0191494915572232,0.0035802353787845,1987.0,1146.9013588324108,2500556.762671876,1079.0,2056.501390176089,2794537.433903445,1079.0,2056.501390176089,2794537.433903445,1987.0,1146.9013588324108,2500556.762671876,30.118805,0.0151579290387518,0.0026272314483956,3912.0,1151.2001533742332,2632430.2404193096,2083.0,2103.1334613538165,3003880.542217941,2083.0,2103.1334613538165,3003880.542217941,3912.0,1151.2001533742332,2632430.2404193096,281.453799,0.0719462676380368,12.916753352020738,0.0,443.0,32.0,32.0,66.0,463481.9368421053,66.0,20512.0,12.0,1460.0,1460.0,1025.6,463481.9368421053,1460.0,12.0,1448.0,16.0,0.0,BenignTraffic2.csv,0.0
4078,3c:18:a0:41:c3:a0,ac:17:02:05:34:27,157.249.81.141,192.168.137.41,80,57153,2596.292487,0.001209,3,1,0,49,74,65160,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,ac:17:02:05:34:27,Luxshare Precision Industry Company Limited,Fibar Group sp. z o.o.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.029068,6.0,101.33333333333331,6210.666666666666,1.0,74.0,,1.0,74.0,,7.0,97.42857142857144,5282.285714284109,1283.987897,213.9979828333333,274614.50883516355,6.0,101.33333333333331,6210.666666666666,30.0,106.06666666666666,12907.23678160924,30.0,106.06666666666666,12907.23678160924,65.0,109.0,10084.375000000466,1283.987897,213.9979828333333,274614.50883516355,6.0,101.33333333333331,6210.666666666666,60.0,105.93333333333334,12698.23276836164,60.0,105.93333333333334,12698.23276836164,126.0,108.74603174603176,10099.67898412756,1283.987897,213.9979828333333,274614.50883516355,6.0,101.33333333333331,6210.666666666666,185.0,104.8108108108108,12260.3390129259,185.0,104.8108108108108,12260.3390129259,375.0,108.60533333333332,10115.544356506276,1283.987897,213.9979828333333,274614.50883516355,6.0,101.33333333333331,6210.666666666666,369.0,103.91869918699189,11951.069459172852,369.0,103.91869918699189,11951.069459172852,749.0,108.17089452603471,9966.914606284265,1283.987897,213.9979828333333,274614.50883516355,0.0,443.0,32.0,32.0,66.0,4647.168421052632,66.0,822.0,12.0,263.0,19.5,41.1,4597.147368421052,28.0,12.0,16.0,9.0,0.0,BenignTraffic.csv,0.0
0,3c:18:a0:41:c3:a0,Nest Indoor Camera,35.185.101.66,192.168.137.46,443,41206,1851.39528,0.019858,2,1,0,59,66,607,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Nest Indoor Camera,Luxshare Precision Industry Company Limited,"Google, Inc.",0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.058473,21.0,122.0,3823.600000000014,10.0,66.0,0.0,10.0,66.0,0.0,20.0,117.4,3557.094736841926,1.01085,0.0481357142857142,0.0003178203845142,91.0,113.53846153846152,2446.406837608796,45.0,66.0,0.0,45.0,66.0,0.0,90.0,112.42222222222222,2359.235455679944,5.028568,0.055258989010989,0.0001848955193198,178.0,112.96629213483146,2296.778518379236,88.0,66.0,0.0,88.0,66.0,0.0,176.0,111.8181818181818,2205.0410389584104,10.004917,0.0562073988764044,0.0001714523663091,530.0,112.8188679245283,2232.863159394939,262.0,66.2824427480916,20.900763358778526,262.0,66.2824427480916,20.900763358778526,524.0,111.66030534351144,2139.685534131065,30.053432,0.0567045886792452,0.0003534245739013,1091.0,138.31714023831347,44156.093825208525,535.0,66.61308411214954,50.469865938604784,535.0,66.61308411214954,50.469865938604784,1079.0,137.47544022242818,44583.15686379076,60.040808,0.0550328212648945,0.0003831389981022,0.0,41206.0,32.0,32.0,66.0,3557.094736842105,66.0,1268.0,12.0,230.0,57.0,63.4,3557.094736842105,102.0,12.0,90.0,2.0,0.0,BenignTraffic2.csv,0.0
598,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,34.250.33.103,35231,443,1368.486082,0.000762,1,1,0,64,1514,37792,3.5817662684797336,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000762,122.0,1241.016393442623,2125536.8757620915,71.0,2085.042253521127,1945673.8124748485,71.0,2085.042253521127,1945673.8124748485,122.0,1241.016393442623,2125536.8757620915,1.023338,0.0083880163934426,0.0020212454088976,148.0,1129.0472972972973,1984027.487543666,97.0,1664.7319587628865,2154488.364905499,97.0,1664.7319587628865,2154488.364905499,148.0,1129.0472972972973,1984027.487543666,1091.434471,7.374557236486487,8023.280425320349,148.0,1129.0472972972973,1984027.487543666,98.0,1648.4183673469388,2158358.204607616,98.0,1648.4183673469388,2158358.204607616,148.0,1129.0472972972973,1984027.487543666,1091.434471,7.374557236486487,8023.280425320349,148.0,1129.0472972972973,1984027.487543666,444.0,1905.804054054054,2972070.8305931166,444.0,1905.804054054054,2972070.8305931166,148.0,1129.0472972972973,1984027.487543666,1091.434471,7.374557236486487,8023.280425320349,148.0,1129.0472972972973,1984027.487543666,1015.0,1863.3901477832512,2308873.322979768,1015.0,1863.3901477832512,2308873.322979768,148.0,1129.0472972972973,1984027.487543666,1091.434471,7.374557236486487,8023.280425320349,0.0,443.0,32.0,32.0,66.0,546246.5684210527,66.0,13272.0,12.0,1460.0,12.0,663.6,546246.5684210527,1460.0,12.0,1448.0,59.0,0.0,BenignTraffic3.csv,0.0
265,dc:a6:32:c9:e4:d5,Teckin Plug 1,192.168.137.233,192.168.137.80,60819,60996,9.056322,2e-06,3,0,1,64,60,0,1.3516292011348527,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:d5,Raspberry Pi Trading Ltd,Tuya Smart Inc.,8.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,2e-06,858.0,60.0,0.0,7150.0,60.0,0.0,7150.0,60.0,0.0,7150.0,60.0,0.0,0.111183,0.0001297351225204,1.0509597877182491e-06,858.0,60.0,0.0,34680.0,60.0,0.0,34680.0,60.0,0.0,34680.0,60.0,0.0,0.111183,0.0001297351225204,1.0509597877182491e-06,858.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,0.111183,0.0001297351225204,1.0509597877182491e-06,858.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,0.111183,0.0001297351225204,1.0509597877182491e-06,858.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,51243.0,60.0,0.0,0.111183,0.0001297351225204,1.0509597877182491e-06,0.0,37904.0,26.0,26.0,60.0,0.0,60.0,360.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,1.0,3.0,DDoS-UDP_Flood10.csv,1.0
200052,dc:a6:32:c9:e4:90,Amazon Echo Dot 1,192.168.137.227,192.168.137.123,14941,14258,157.285688,0.003007,2,0,1,64,578,0,3.582288257563082,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:90,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,16.0,578.0,0.0,16.0,578.0,0.0,16.0,578.0,0.0,,,,1.0,578.0,,242.0,578.0,0.0,242.0,578.0,0.0,242.0,578.0,0.0,,,,1.0,578.0,,435.0,578.0,0.0,435.0,578.0,0.0,435.0,578.0,0.0,,,,1.0,578.0,,1984.0,578.0,0.0,1984.0,578.0,0.0,1984.0,578.0,0.0,,,,1.0,578.0,,4247.0,578.0,0.0,4247.0,578.0,0.0,4247.0,578.0,0.0,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,90.0,2.0,Mirai-greip_flood.csv,1.0
1038,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,54.246.196.149,53564,443,2605.350844,9.1e-05,1,1,0,64,1514,37792,3.581292927380717,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,9.1e-05,38.0,1060.1052631578948,1380840.3669985756,22.0,1783.090909090909,1132361.3246753116,22.0,1783.090909090909,1132361.3246753116,38.0,1060.1052631578948,1380840.3669985756,1.000574,0.0263308947368421,0.0063563180541907,289.0,1150.0,2247284.604166672,156.0,2074.179487179488,2307707.825641026,156.0,2074.179487179488,2307707.825641026,289.0,1150.0,2247284.604166672,5.291962000000001,0.0183112871972318,0.0044505374416223,676.0,1143.9511834319526,2025622.9916874864,385.0,1950.9610389610389,2031715.688582257,385.0,1950.9610389610389,2031715.688582257,676.0,1143.9511834319526,2025622.9916874864,2087.032948,3.087326846153846,6391.320207315573,676.0,1143.9511834319526,2025622.9916874864,1058.0,1870.3818525519848,1978747.46237619,1058.0,1870.3818525519848,1978747.46237619,676.0,1143.9511834319526,2025622.9916874864,2087.032948,3.087326846153846,6391.320207315573,676.0,1143.9511834319526,2025622.9916874864,1971.0,1847.1121258244543,1747889.1006194253,1971.0,1847.1121258244543,1747889.1006194253,676.0,1143.9511834319526,2025622.9916874864,2087.032948,3.087326846153846,6391.320207315573,0.0,443.0,32.0,32.0,66.0,733409.9868421053,66.0,17185.0,12.0,2908.0,1244.5,859.25,733409.9868421053,1460.0,12.0,1448.0,75.0,0.0,BenignTraffic2.csv,0.0
852,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,34.243.231.175,34998,443,2135.283966,9.5e-05,1,1,0,64,1514,37792,3.582496724135257,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,9.5e-05,42.0,966.8333333333334,621713.7520325095,25.0,1579.4,96408.50000000629,25.0,1579.4,96408.50000000629,42.0,966.8333333333334,621713.7520325095,1.030031,0.0245245476190476,0.0076243656756657,350.0,917.5085714285714,1193380.651788784,172.0,1798.7209302325582,899788.8339453269,172.0,1798.7209302325582,899788.8339453269,350.0,917.5085714285714,1193380.651788784,5.062004,0.0144628685714285,0.0032174791186893,679.0,969.5508100147276,1440456.0324440286,335.0,1897.376119402985,1219754.959907065,335.0,1897.376119402985,1219754.959907065,679.0,969.5508100147276,1440456.0324440286,10.23415,0.0150723858615611,0.0031918980353051,2055.0,977.0666666666668,1560316.1070431715,1015.0,1910.5733990147785,1437020.4854850655,1015.0,1910.5733990147785,1437020.4854850655,2055.0,977.0666666666668,1560316.1070431715,30.02911,0.014612705596107,0.0030238862330254,3280.0,1015.4868902439024,1817753.5313925885,1950.0,1919.7528205128208,2059242.56893768,1950.0,1919.7528205128208,2059242.56893768,3280.0,1015.4868902439024,1817753.5313925885,1689.82667,0.5151910579268293,828.8714015749078,0.0,443.0,32.0,32.0,66.0,530247.1052631579,66.0,15870.0,12.0,1460.0,1311.0,793.5,530247.1052631579,1460.0,12.0,1448.0,62.0,0.0,BenignTraffic2.csv,0.0
1096,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,34.252.22.81,192.168.137.175,443,46510,2621.188619,0.000286,2,1,0,231,66,717952,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000287,49.0,950.6530612244898,1820450.0229591783,26.0,66.0,0.0,26.0,66.0,0.0,49.0,950.6530612244898,1820450.0229591783,1.054027,0.0215107551020408,0.0053386088586526,633.0,1180.8167456556082,2100321.5866178763,282.0,78.43971631205673,17791.43585472352,282.0,78.43971631205673,17791.43585472352,633.0,1180.8167456556082,2100321.5866178763,2041.681523,3.225405249605055,6563.701626679146,633.0,1180.8167456556082,2100321.5866178763,282.0,78.43971631205673,17791.43585472352,282.0,78.43971631205673,17791.43585472352,633.0,1180.8167456556082,2100321.5866178763,2041.681523,3.225405249605055,6563.701626679146,633.0,1180.8167456556082,2100321.5866178763,282.0,78.43971631205673,17791.43585472352,282.0,78.43971631205673,17791.43585472352,633.0,1180.8167456556082,2100321.5866178763,2041.681523,3.225405249605055,6563.701626679146,633.0,1180.8167456556082,2100321.5866178763,282.0,78.43971631205673,17791.43585472352,282.0,78.43971631205673,17791.43585472352,633.0,1180.8167456556082,2100321.5866178763,2041.681523,3.225405249605055,6563.701626679146,0.0,443.0,32.0,32.0,66.0,3533945.039473684,66.0,22445.0,12.0,7252.0,12.0,1122.25,3533945.039473684,1460.0,12.0,1448.0,97.0,0.0,BenignTraffic3.csv,0.0
2847,Amazon Echo Dot 1,3c:18:a0:41:c3:a0,192.168.137.250,54.167.177.211,42852,443,3656.456995,0.008945,1,1,0,64,112,61056,3.3121270865169574,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Amazon Echo Dot 1,Amazon Technologies Inc.,Luxshare Precision Industry Company Limited,46.0,TLS,none,0.0,none,-1.0,-1.0,-1.0,29.628881,1.0,112.0,,1.0,112.0,,1.0,112.0,,1.0,112.0,,29.628881,29.628881,,1.0,112.0,,3.0,85.0,577.0,3.0,85.0,577.0,1.0,112.0,,29.628881,29.628881,,1.0,112.0,,4.0,80.25,474.91666666666674,4.0,80.25,474.91666666666674,1.0,112.0,,29.628881,29.628881,,5.0,93.6,634.7999999975855,12.0,79.16666666666667,327.60606060251297,12.0,79.16666666666667,327.60606060251297,5.0,93.6,634.7999999975855,48.399963,9.6799926,187.8636770944868,12.0,116.0,6538.909090907545,21.0,91.1904761904762,4005.061904762477,21.0,91.1904761904762,4005.061904762477,12.0,116.0,6538.909090907545,89.764874,7.4804061666666675,141.82711881083762,0.0,443.0,32.0,32.0,66.0,498.7236842105263,66.0,575.0,12.0,90.0,23.0,28.75,498.7236842105263,43.5,12.0,31.5,29.0,0.0,BenignTraffic.csv,0.0
16699,AMCREST WiFi Camera,dc:a6:32:c9:e5:ef,192.168.137.86,192.168.137.23,80,58624,1116.684863,1e-06,3,1,0,64,66,15552,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e5:ef,Amcrest Technologies,Raspberry Pi Trading Ltd,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.441317,3.0,69.66666666666667,40.33333333333334,300.0,67.23333333333333,461.6845039018942,300.0,67.23333333333333,461.6845039018942,340.0,68.94705882352942,23.19482908207541,16.989273,5.6630910000000005,87.42169814685101,3.0,69.66666666666667,40.33333333333334,1590.0,69.04654088050314,288.0393681402363,1590.0,69.04654088050314,288.0393681402363,340.0,68.94705882352942,23.19482908207541,16.989273,5.6630910000000005,87.42169814685101,3.0,69.66666666666667,40.33333333333334,2608.0,70.59279141104294,451.45437072440455,2608.0,70.59279141104294,451.45437072440455,340.0,68.94705882352942,23.19482908207541,16.989273,5.6630910000000005,87.42169814685101,9.0,87.66666666666667,3031.0,3572.0,71.52995520716685,1114.3544650777997,3572.0,71.52995520716685,1114.3544650777997,1355.0,88.63321033210332,2594.4037707053603,17.046704000000002,2.130838,33.533178628542004,9.0,87.66666666666667,3031.0,3572.0,71.52995520716685,1114.3544650777997,3572.0,71.52995520716685,1114.3544650777997,1358.0,88.60088365243004,2589.140515062353,17.046704000000002,2.130838,33.533178628542004,0.0,80.0,32.0,32.0,66.0,0.0,66.0,240.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,4.0,3.0,DDoS-SlowLoris.csv,1.0
5649,3c:18:a0:41:c3:a0,ac:17:02:05:34:27,157.249.81.141,192.168.137.41,80,59332,3642.549485,0.015812,3,1,0,51,66,65024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,ac:17:02:05:34:27,Luxshare Precision Industry Company Limited,Fibar Group sp. z o.o.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.125103,7.0,96.28571428571428,5353.9047619047615,2.0,70.0,32.0,2.0,70.0,32.0,10.0,113.1,8824.988888887267,1791.2057,255.88652857142856,458076.7485991167,7.0,96.28571428571428,5353.9047619047615,30.0,105.83333333333331,12924.833333333316,30.0,105.83333333333331,12924.833333333316,65.0,109.73846153846154,10402.696153846477,1791.2057,255.88652857142856,458076.7485991167,7.0,96.28571428571428,5353.9047619047615,58.0,107.1896551724138,13095.173926194924,58.0,107.1896551724138,13095.173926194924,126.0,110.68253968253968,10432.634412698671,1791.2057,255.88652857142856,458076.7485991167,7.0,96.28571428571428,5353.9047619047615,178.0,104.19101123595506,12058.008506316162,178.0,104.19101123595506,12058.008506316162,370.0,108.82702702702704,10047.720676774396,1791.2057,255.88652857142856,458076.7485991167,7.0,96.28571428571428,5353.9047619047615,358.0,101.84357541899442,11334.69815188654,358.0,101.84357541899442,11334.69815188654,740.0,107.4554054054054,9683.91817101257,1791.2057,255.88652857142856,458076.7485991167,0.0,443.0,32.0,32.0,66.0,4681.273684210527,66.0,790.0,12.0,263.0,15.5,39.5,4638.578947368421,22.0,12.0,10.0,9.0,0.0,BenignTraffic.csv,0.0
199555,dc:a6:32:c9:e4:90,Yutron Plug 2,192.168.137.195,192.168.137.44,59368,6668,9.006761,3.5e-05,2,1,0,64,60,512,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Yutron Plug 2,Raspberry Pi Trading Ltd,Tuya Smart Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,290.0,60.0,0.0,290.0,60.0,0.0,290.0,60.0,0.0,,,,1.0,60.0,,5162.0,60.0,0.0,5162.0,60.0,0.0,5162.0,60.0,0.0,,,,1.0,60.0,,12684.0,60.0,0.0,12684.0,60.0,0.0,12684.0,60.0,0.0,,,,1.0,60.0,,12684.0,60.0,0.0,12684.0,60.0,0.0,12684.0,60.0,0.0,,,,1.0,60.0,,12684.0,60.0,0.0,12684.0,60.0,0.0,12684.0,60.0,0.0,,,,0.0,27743.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,3.0,DDoS-TCP_Flood11.csv,1.0
1038,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,54.246.196.149,53564,443,2618.240939,0.000423,1,1,0,64,1514,37792,3.584072728924833,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000423,40.0,1125.875,1281352.4711538388,24.0,1832.4583333333333,870310.6938405688,24.0,1832.4583333333333,870310.6938405688,40.0,1125.875,1281352.4711538388,1.047512,0.0261878,0.0061306235263324,308.0,1078.2110389610389,1995862.4732327943,168.0,1921.720238095238,2094350.34641432,168.0,1921.720238095238,2094350.34641432,308.0,1078.2110389610389,1995862.4732327943,5.023094,0.0163087467532467,0.0035285951294956,588.0,1055.265306122449,1522246.413308762,334.0,1807.5808383233527,1369206.3883404392,334.0,1807.5808383233527,1369206.3883404392,588.0,1055.265306122449,1522246.413308762,10.004283,0.0170140867346938,0.0039365858945625,1472.0,1108.313179347826,1811920.3267330525,1056.0,1836.1827651515152,1736989.2300724052,1056.0,1836.1827651515152,1736989.2300724052,1472.0,1108.313179347826,1811920.3267330525,2099.923043,1.4265781542119569,2935.140681625272,1472.0,1108.313179347826,1811920.3267330525,1952.0,1849.176229508197,1802752.8464259992,1952.0,1849.176229508197,1802752.8464259992,1472.0,1108.313179347826,1811920.3267330525,2099.923043,1.4265781542119569,2935.140681625272,0.0,443.0,32.0,32.0,66.0,1106182.5131578948,66.0,22445.0,12.0,4356.0,1460.0,1122.25,1106182.5131578948,1460.0,12.0,1448.0,75.0,0.0,BenignTraffic2.csv,0.0
